1.24509342126  0.210394096404
1.29062647197  0.895588004396
1.33615952269  1.58078191239
1.32516878631  2.3809075208
1.31574815513  3.06672947087
1.35971110064  3.86622703721
1.40367404616  4.66572460355
1.39582352018  5.23724289527
1.50102056838  5.57889778615
1.68943319202  3.86245878474
1.7019940336  2.94802951798
1.88569634165  1.5745014916
1.95007065473  0.88805149945
2.17616580311  0.428324697755
2.2876432721  0.312764955252
2.61265504789  0.651907677814
2.77280577799  0.992934526613
2.76966556759  1.2215418433
2.82304914429  1.33521745957
2.92981629769  1.5625686921
3.20929502277  1.21651750667
3.37729627885  0.986026063746
3.71015858062  0.753650494583
4.0948343539  0.749254200031
4.53603391427  0.629926205056
5.02904694615  0.738577484691
5.41529282462  0.619877531795
