 2.75000000e-02 0.00000000e+00
 8.25000000e-02 0.00000000e+00
 1.37500000e-01 0.00000000e+00
 1.92500000e-01 0.00000000e+00
 2.47500000e-01 0.00000000e+00
 3.02500000e-01 0.00000000e+00
 3.57500000e-01 0.00000000e+00
 4.12500000e-01 0.00000000e+00
 4.67500000e-01 0.00000000e+00
 5.22500000e-01 0.00000000e+00
 5.77500000e-01 0.00000000e+00
 6.32500000e-01 0.00000000e+00
 6.87500000e-01 0.00000000e+00
 7.42500000e-01 0.00000000e+00
 7.97500000e-01 7.88477328e-05
 8.52500000e-01 1.43955973e-02
 9.07500000e-01 2.15627239e-01
 9.62500000e-01 9.18973636e-01
 1.01750000e+00 1.85967350e+00
 1.07250000e+00 2.22528034e+00
 1.12750000e+00 2.03741461e+00
 1.18250000e+00 1.68936443e+00
 1.23750000e+00 1.37858712e+00
 1.29250000e+00 1.14685101e+00
 1.34750000e+00 9.85189947e-01
 1.40250000e+00 8.73796172e-01
 1.45750000e+00 8.03216123e-01
 1.51250000e+00 7.62924854e-01
 1.56750000e+00 7.56947705e-01
 1.62250000e+00 7.55056304e-01
 1.67750000e+00 7.80540753e-01
 1.73250000e+00 8.24829478e-01
 1.78750000e+00 8.84411778e-01
 1.84250000e+00 9.52621151e-01
 1.89750000e+00 1.02567569e+00
 1.95250000e+00 1.08197050e+00
 2.00750000e+00 1.12746136e+00
 2.06250000e+00 1.14975276e+00
 2.11750000e+00 1.14607982e+00
 2.17250000e+00 1.12216381e+00
 2.22750000e+00 1.08371831e+00
 2.28250000e+00 1.04101391e+00
 2.33750000e+00 1.00284699e+00
 2.39250000e+00 9.71219897e-01
 2.44750000e+00 9.56285199e-01
 2.50250000e+00 9.36182291e-01
 2.55750000e+00 9.32596405e-01
 2.61250000e+00 9.37538206e-01
 2.66750000e+00 9.50768906e-01
 2.72250000e+00 9.67459932e-01
 2.77750000e+00 9.82393552e-01
 2.83250000e+00 1.00116597e+00
 2.88750000e+00 1.01645749e+00
 2.94250000e+00 1.02846215e+00
 2.99750000e+00 1.03454500e+00
 3.05250000e+00 1.03828403e+00
 3.10750000e+00 1.03673833e+00
 3.16250000e+00 1.02730278e+00
 3.21750000e+00 1.01882432e+00
 3.27250000e+00 1.01033431e+00
 3.32750000e+00 1.00187286e+00
 3.38250000e+00 9.90902845e-01
 3.43750000e+00 9.84099584e-01
 3.49250000e+00 9.85926755e-01
 3.54750000e+00 9.82388226e-01
 3.60250000e+00 9.83904143e-01
 3.65750000e+00 9.89998432e-01
 3.71250000e+00 9.92519020e-01
 3.76750000e+00 9.97242185e-01
 3.82250000e+00 1.00460802e+00
 3.87750000e+00 1.00781122e+00
 3.93250000e+00 1.01049336e+00
 3.98750000e+00 1.01393092e+00
 4.04250000e+00 1.01131308e+00
 4.09750000e+00 1.01489688e+00
 4.15250000e+00 1.00762380e+00
 4.20750000e+00 1.00449046e+00
 4.26250000e+00 1.00194351e+00
 4.31750000e+00 9.99123312e-01
 4.37250000e+00 9.97601326e-01
 4.42750000e+00 9.96025678e-01
 4.48250000e+00 9.94837639e-01
 4.53750000e+00 9.99684109e-01
 4.59250000e+00 9.96191629e-01
 4.64750000e+00 1.00051006e+00
 4.70250000e+00 9.98909736e-01
 4.75750000e+00 1.00089360e+00
 4.81250000e+00 1.00370820e+00
 4.86750000e+00 1.00320567e+00
 4.92250000e+00 1.00585291e+00
 4.97750000e+00 1.00430637e+00
 5.03250000e+00 1.00730761e+00
 5.08750000e+00 1.00306407e+00
 5.14250000e+00 1.00466293e+00
 5.19750000e+00 1.00178126e+00
 5.25250000e+00 1.00104240e+00
 5.30750000e+00 1.00002187e+00
 5.36250000e+00 1.00060981e+00
 5.41750000e+00 1.00003208e+00
 5.47250000e+00 1.00000000e+00
